filename,class_md,score,x_norm,y_norm,w_norm,h_norm
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__16-49-52(3).JPG,animal,0.016,0.1916,0.2729,0.1833,0.1229
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__17-00-35(1).JPG,empty,,,,,
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__17-00-36(2).JPG,empty,,,,,
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__17-00-37(3).JPG,empty,,,,,
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__17-06-11(1).JPG,animal,0.00967,0.8953,0.6645,0.1046,0.1541
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__17-06-12(2).JPG,animal,0.00506,0.8953,0.6652,0.1046,0.1472
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__17-06-13(3).JPG,animal,0.00715,0.2739,0.3131,0.1114,0.08194
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__17-06-13(3).JPG,animal,0.00723,0.8036,0.5055,0.1963,0.2583
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__17-06-13(3).JPG,animal,0.00761,0.1901,0.2749,0.1911,0.1222
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__17-08-31(1).JPG,animal,0.0169,0.2708,0.3131,0.1031,0.08124
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__17-08-32(2).JPG,animal,0.0052,0.8953,0.6652,0.1046,0.15
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__17-08-32(2).JPG,animal,0.00672,0.2802,0.3173,0.0802,0.06041
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__17-08-33(3).JPG,animal,0.00523,0.2671,0.3013,0.1026,0.09375
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__17-11-00(1).JPG,empty,,,,,
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__17-11-01(2).JPG,animal,0.00539,0.7885,0.5048,0.2114,0.2652
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__17-11-02(3).JPG,animal,0.00949,0.476,0.3152,0.07239,0.04097
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__17-11-02(3).JPG,animal,0.014,0.2776,0.3138,0.08489,0.07361
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__17-13-02(1).JPG,animal,0.0178,0.1874,0.2777,0.1812,0.1236
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__17-13-02(1).JPG,animal,0.0178,0.2765,0.3118,0.1031,0.08124
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__17-13-03(2).JPG,animal,0.00556,0.8958,0.6652,0.1041,0.1611
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__17-13-03(2).JPG,animal,0.00811,0.8031,0.5062,0.1968,0.227
