filename,class_md,score,x_norm,y_norm,w_norm,h_norm
K26-A-2023-08-10/K26-A-2023-08-10__2022-11-15__10-01-14(3).JPG,animal,0.00533,0.3177,0.5995,0.01822,0.02006
K26-A-2023-08-10/K26-A-2023-08-10__2022-11-15__10-01-14(3).JPG,animal,0.00843,0.2039,0.6064,0.02951,0.1072
K26-A-2023-08-10/K26-A-2023-08-10__2022-11-15__10-01-14(3).JPG,animal,0.0141,0.1041,0.5756,0.01822,0.05941
K26-A-2023-08-10/K26-A-2023-08-10__2022-11-15__10-01-14(3).JPG,animal,0.0407,0.23,0.5385,0.03298,0.03163
K26-A-2023-08-10/K26-A-2023-08-10__2022-11-15__10-02-20(1).JPG,animal,0.00667,0.1059,0.5841,0.01736,0.06172
K26-A-2023-08-10/K26-A-2023-08-10__2022-11-15__10-02-20(1).JPG,animal,0.00813,0.3203,0.6026,0.01736,0.02006
K26-A-2023-08-10/K26-A-2023-08-10__2022-11-15__10-02-20(1).JPG,animal,0.0355,0.2326,0.5416,0.03211,0.03163
K26-A-2023-08-10/K26-A-2023-08-10__2022-11-15__10-02-20(2).JPG,animal,0.00525,0.1684,0.3865,0.01909,0.05864
K26-A-2023-08-10/K26-A-2023-08-10__2022-11-15__10-02-20(2).JPG,animal,0.0254,0.2313,0.5393,0.03255,0.0324
K26-A-2023-08-10/K26-A-2023-08-10__2022-11-15__10-02-21(3).JPG,animal,0.0122,0.1063,0.581,0.01692,0.05787
K26-A-2023-08-10/K26-A-2023-08-10__2022-11-15__10-02-21(3).JPG,animal,0.0205,0.2322,0.5385,0.03211,0.0324
K26-A-2023-08-10/K26-A-2023-08-10__2022-11-15__10-04-41(1).JPG,animal,0.00649,0.2291,0.5385,0.03255,0.03163
K26-A-2023-08-10/K26-A-2023-08-10__2022-11-15__10-04-41(2).JPG,empty,,,,,
K26-A-2023-08-10/K26-A-2023-08-10__2022-11-15__10-04-42(3).JPG,empty,,,,,
K26-A-2023-08-10/K26-A-2023-08-10__2022-11-15__10-06-25(1).JPG,animal,0.00534,0.3164,0.5941,0.01866,0.02391
K26-A-2023-08-10/K26-A-2023-08-10__2022-11-15__10-06-25(1).JPG,animal,0.00873,0.2282,0.5331,0.03038,0.03549
K26-A-2023-08-10/K26-A-2023-08-10__2022-11-15__10-06-25(2).JPG,animal,0.016,0.2326,0.5416,0.03168,0.03009
K26-A-2023-08-10/K26-A-2023-08-10__2022-11-15__10-06-25(2).JPG,animal,0.0263,0.2048,0.6087,0.03168,0.1049
K26-A-2023-08-10/K26-A-2023-08-10__2022-11-15__10-06-25(3).JPG,animal,0.00658,0.23,0.5439,0.03081,0.03163
K26-A-2023-08-10/K26-A-2023-08-10__2022-11-15__10-06-25(3).JPG,animal,0.007,0.7734,0.324,0.03906,0.05169
K26-A-2023-08-10/K26-A-2023-08-10__2022-11-15__10-06-25(3).JPG,animal,0.0239,0.2039,0.6095,0.03081,0.108
K26-A-2023-08-10/K26-A-2023-08-10__2022-11-15__10-11-26(1).JPG,animal,0.0267,0.2061,0.6219,0.02994,0.0949
K26-A-2023-08-10/K26-A-2023-08-10__2022-11-15__10-11-27(2).JPG,animal,0.0185,0.1718,0.3873,0.01822,0.05709
K26-A-2023-08-10/K26-A-2023-08-10__2022-11-15__10-11-27(2).JPG,animal,0.0985,0.2065,0.6103,0.03211,0.1041
K26-A-2023-08-10/K26-A-2023-08-10__2022-11-15__10-11-27(3).JPG,animal,0.00576,0.1063,0.5856,0.01736,0.06172
K26-A-2023-08-10/K26-A-2023-08-10__2022-11-15__10-11-27(3).JPG,animal,0.0232,0.2052,0.6165,0.03081,0.1049
K26-A-2023-08-10/K26-A-2023-08-10__2022-11-15__10-11-27(3).JPG,animal,0.0279,0.2322,0.547,0.02907,0.03395
K26-A-2023-08-10/K26-A-2023-08-10__2022-11-15__10-15-10(1).JPG,animal,0.00627,0.233,0.5416,0.03081,0.03163
K26-A-2023-08-10/K26-A-2023-08-10__2022-11-15__10-15-10(2).JPG,animal,0.0139,0.2322,0.5408,0.02907,0.0324
K26-A-2023-08-10/K26-A-2023-08-10__2022-11-15__10-15-10(3).JPG,animal,0.0196,0.2335,0.5401,0.03081,0.03163
K26-A-2023-08-10/K26-A-2023-08-10__2022-11-15__10-16-39(1).JPG,animal,0.0164,0.2309,0.5339,0.03125,0.03395
K26-A-2023-08-10/K26-A-2023-08-10__2022-11-15__10-16-39(2).JPG,animal,0.0126,0.1046,0.5717,0.01779,0.06635
K26-A-2023-08-10/K26-A-2023-08-10__2022-11-15__10-16-39(2).JPG,animal,0.0206,0.7677,0.3294,0.05078,0.08873
K26-A-2023-08-10/K26-A-2023-08-10__2022-11-15__10-16-39(2).JPG,animal,0.0477,0.2313,0.537,0.03255,0.03317
K26-A-2023-08-10/K26-A-2023-08-10__2022-11-15__10-16-39(3).JPG,animal,0.00783,0.7682,0.3271,0.04166,0.09953
K26-A-2023-08-10/K26-A-2023-08-10__2022-11-15__10-16-39(3).JPG,animal,0.0118,0.1032,0.5717,0.01866,0.0625
K26-A-2023-08-10/K26-A-2023-08-10__2022-11-15__10-16-39(3).JPG,animal,0.0127,0.23,0.5339,0.03081,0.03395
K26-A-2023-08-10/K26-A-2023-08-10__2022-11-15__10-16-39(3).JPG,animal,0.0163,0.8632,0.3248,0.03776,0.09259
K26-A-2023-08-10/K26-A-2023-08-10__2022-11-15__10-21-46(1).JPG,person,0.00553,0.2005,0.3225,0.05642,0.2276
K26-A-2023-08-10/K26-A-2023-08-10__2022-11-15__10-21-46(2).JPG,animal,0.0127,0.207,0.6226,0.03211,0.1041
K26-A-2023-08-10/K26-A-2023-08-10__2022-11-15__10-21-47(3).JPG,animal,0.00549,0.2052,0.628,0.02734,0.0949
K26-A-2023-08-10/K26-A-2023-08-10__2022-11-15__10-21-47(3).JPG,animal,0.0058,0.2322,0.5501,0.03168,0.03009
K26-A-2023-08-10/K26-A-2023-08-10__2022-11-15__10-27-52(1).JPG,animal,0.0206,0.2322,0.5308,0.03081,0.0324
K26-A-2023-08-10/K26-A-2023-08-10__2022-11-15__10-27-53(2).JPG,animal,0.0086,0.2309,0.5339,0.03168,0.03163
K26-A-2023-08-10/K26-A-2023-08-10__2022-11-15__10-27-53(2).JPG,animal,0.00923,0.1046,0.5709,0.01736,0.0625
